split,score_name,threshold,dataset,n,em,f1,title_recall,null_rate,delta_f1_vs_daec,delta_em_vs_daec,delta_title_recall_vs_daec,delta_f1_vs_nobind,macro_f1,macro_delta_f1_vs_daec
dev,bind_conf_match_quality,0.9,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.874439461883408,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.9,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.91,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.91,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.91,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.92,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.92,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.92,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.93,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.93,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.93,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.94,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.94,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.94,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.95,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.95,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.95,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.96,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.96,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.96,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.97,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.97,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.97,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.98,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.98,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.98,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.99,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.99,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,0.99,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,1.0,2Wiki,204,0.5686274509803921,0.6553308823529411,0.8995098039215687,0.6862745098039216,-0.07446666666666668,-0.08823529411764708,-0.04656862745098034,0.052653431372548964,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,1.0,HotpotQA,223,0.6188340807174888,0.7351300448430493,0.9663677130044843,0.8789237668161435,-0.0072802690582959295,0.008968609865470878,-0.006726457399103158,0.007040358744394681,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,1.0,MuSiQue,237,0.32489451476793246,0.44315232067510546,0.7735583684950773,0.9113924050632911,0.006921518987341724,0.008438818565400796,-0.0010548523206751481,0.010593670886075934,0.611204415957032,-0.02494180557920696
dev,bind_conf_match_quality,1.01,2Wiki,204,0.5294117647058824,0.6026774509803922,0.8578431372549019,1.0,-0.12712009803921565,-0.12745098039215685,-0.08823529411764708,0.0,0.5877752622893588,-0.04837095924688015
dev,bind_conf_match_quality,1.01,HotpotQA,223,0.6098654708520179,0.7280896860986547,0.9618834080717489,1.0,-0.01432062780269061,0.0,-0.011210762331838597,0.0,0.5877752622893588,-0.04837095924688015
dev,bind_conf_match_quality,1.01,MuSiQue,237,0.32489451476793246,0.4325586497890295,0.7640646976090014,1.0,-0.0036721518987342106,0.008438818565400796,-0.010548523206751037,0.0,0.5877752622893588,-0.04837095924688015
dev,bind_conf_margin_diagnostic,0.0,2Wiki,204,0.6568627450980392,0.7297975490196078,0.946078431372549,0.0,0.0,0.0,0.0,0.12712009803921565,0.6361462215362389,0.0
dev,bind_conf_margin_diagnostic,0.0,HotpotQA,223,0.6098654708520179,0.7424103139013453,0.9730941704035875,0.0,0.0,0.0,0.0,0.01432062780269061,0.6361462215362389,0.0
dev,bind_conf_margin_diagnostic,0.0,MuSiQue,237,0.31645569620253167,0.43623080168776374,0.7746132208157525,0.0,0.0,0.0,0.0,0.0036721518987342106,0.6361462215362389,0.0
dev,bind_conf_margin_diagnostic,0.01,2Wiki,204,0.6372549019607843,0.716764705882353,0.9399509803921569,0.35784313725490197,-0.013032843137254835,-0.019607843137254943,-0.006127450980392135,0.11408725490196081,0.6376044166341113,0.0014581950978722797
dev,bind_conf_margin_diagnostic,0.01,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.4618834080717489,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6376044166341113,0.0014581950978722797
dev,bind_conf_margin_diagnostic,0.01,MuSiQue,237,0.32489451476793246,0.44466962025316453,0.7728551336146273,0.41350210970464135,0.008438818565400796,0.008438818565400796,-0.0017580872011251358,0.012110970464135007,0.6376044166341113,0.0014581950978722797
dev,bind_conf_margin_diagnostic,0.02,2Wiki,204,0.6323529411764706,0.7118627450980393,0.9375,0.3627450980392157,-0.017934803921568543,-0.02450980392156865,-0.008578431372548989,0.1091852941176471,0.6359704297060067,-0.00017579183023228953
dev,bind_conf_margin_diagnostic,0.02,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.4618834080717489,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6359704297060067,-0.00017579183023228953
dev,bind_conf_margin_diagnostic,0.02,MuSiQue,237,0.32489451476793246,0.44466962025316453,0.7728551336146273,0.41350210970464135,0.008438818565400796,0.008438818565400796,-0.0017580872011251358,0.012110970464135007,0.6359704297060067,-0.00017579183023228953
dev,bind_conf_margin_diagnostic,0.03,2Wiki,204,0.6323529411764706,0.7118627450980393,0.9375,0.3627450980392157,-0.017934803921568543,-0.02450980392156865,-0.008578431372548989,0.1091852941176471,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.03,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.47533632286995514,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.03,MuSiQue,237,0.3206751054852321,0.4404502109704641,0.7728551336146273,0.4219409282700422,0.00421940928270037,0.004219409282700426,-0.0017580872011251358,0.007891561181434581,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.04,2Wiki,204,0.6323529411764706,0.7118627450980393,0.9375,0.36764705882352944,-0.017934803921568543,-0.02450980392156865,-0.008578431372548989,0.1091852941176471,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.04,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.4798206278026906,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.04,MuSiQue,237,0.3206751054852321,0.4404502109704641,0.7728551336146273,0.42616033755274263,0.00421940928270037,0.004219409282700426,-0.0017580872011251358,0.007891561181434581,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.05,2Wiki,204,0.6323529411764706,0.7118627450980393,0.9375,0.36764705882352944,-0.017934803921568543,-0.02450980392156865,-0.008578431372548989,0.1091852941176471,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.05,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.4798206278026906,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.05,MuSiQue,237,0.3206751054852321,0.4404502109704641,0.7728551336146273,0.42616033755274263,0.00421940928270037,0.004219409282700426,-0.0017580872011251358,0.007891561181434581,0.6345639599451065,-0.0015822615911324316
dev,bind_conf_margin_diagnostic,0.06,2Wiki,204,0.6323529411764706,0.7118627450980393,0.9375,0.36764705882352944,-0.017934803921568543,-0.02450980392156865,-0.008578431372548989,0.1091852941176471,0.6352739458804089,-0.0008722756558300349
dev,bind_conf_margin_diagnostic,0.06,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.48878923766816146,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6352739458804089,-0.0008722756558300349
dev,bind_conf_margin_diagnostic,0.06,MuSiQue,237,0.3206751054852321,0.4425801687763713,0.7742616033755274,0.4345991561181435,0.00634936708860756,0.004219409282700426,-0.00035161744022504937,0.010021518987341771,0.6352739458804089,-0.0008722756558300349
dev,bind_conf_margin_diagnostic,0.07,2Wiki,204,0.6323529411764706,0.7118627450980393,0.9375,0.37254901960784315,-0.017934803921568543,-0.02450980392156865,-0.008578431372548989,0.1091852941176471,0.6352739458804089,-0.0008722756558300349
dev,bind_conf_margin_diagnostic,0.07,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.4977578475336323,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6352739458804089,-0.0008722756558300349
dev,bind_conf_margin_diagnostic,0.07,MuSiQue,237,0.3206751054852321,0.4425801687763713,0.7742616033755274,0.4345991561181435,0.00634936708860756,0.004219409282700426,-0.00035161744022504937,0.010021518987341771,0.6352739458804089,-0.0008722756558300349
dev,bind_conf_margin_diagnostic,0.08,2Wiki,204,0.6323529411764706,0.7118627450980393,0.9375,0.37254901960784315,-0.017934803921568543,-0.02450980392156865,-0.008578431372548989,0.1091852941176471,0.6347113579760488,-0.0014348635601900879
dev,bind_conf_margin_diagnostic,0.08,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.5022421524663677,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6347113579760488,-0.0014348635601900879
dev,bind_conf_margin_diagnostic,0.08,MuSiQue,237,0.3206751054852321,0.44089240506329114,0.7742616033755274,0.4388185654008439,0.004661603375527401,0.004219409282700426,-0.00035161744022504937,0.008333755274261612,0.6347113579760488,-0.0014348635601900879
dev,bind_conf_margin_diagnostic,0.09,2Wiki,204,0.6274509803921569,0.7101745098039216,0.9375,0.38235294117647056,-0.0196230392156862,-0.02941176470588236,-0.008578431372548989,0.10749705882352945,0.6341486128780096,-0.001997608658229307
dev,bind_conf_margin_diagnostic,0.09,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.5067264573991032,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6341486128780096,-0.001997608658229307
dev,bind_conf_margin_diagnostic,0.09,MuSiQue,237,0.3206751054852321,0.44089240506329114,0.7742616033755274,0.4472573839662447,0.004661603375527401,0.004219409282700426,-0.00035161744022504937,0.008333755274261612,0.6341486128780096,-0.001997608658229307
dev,bind_conf_margin_diagnostic,0.1,2Wiki,204,0.6225490196078431,0.7091941176470589,0.9350490196078431,0.3872549019607843,-0.02060343137254894,-0.03431372549019607,-0.011029411764705843,0.1065166666666667,0.6335661192898571,-0.0025801022463818692
dev,bind_conf_margin_diagnostic,0.1,HotpotQA,223,0.6188340807174888,0.7513789237668161,0.9753363228699552,0.5067264573991032,0.008968609865470878,0.008968609865470878,0.0022421524663677195,0.02328923766816149,0.6335661192898571,-0.0025801022463818692
dev,bind_conf_margin_diagnostic,0.1,MuSiQue,237,0.3206751054852321,0.4401253164556962,0.7732067510548524,0.4641350210970464,0.0038945147679324554,0.004219409282700426,-0.0014064697609000865,0.007566666666666666,0.6335661192898571,-0.0025801022463818692
dev,bind_conf_margin_diagnostic,0.11,2Wiki,204,0.6176470588235294,0.704292156862745,0.9325980392156863,0.39215686274509803,-0.02550539215686276,-0.039215686274509776,-0.013480392156862697,0.10161470588235288,0.6319321323617525,-0.0042140891744864755
